date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:36:46	2436/2436	---M-Z	200	added ('OK')	image/svg+xml	etag:%22984-6558a842-1208bbe351bea124;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/client-logo10.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/client-logo10.svg	(from https://wpriverthemes.com/HTML/synck/partner.html)
16:36:47	8038/8038	---M-Z	200	added ('OK')	image/svg+xml	etag:%221f66-6558a842-72cb45ecb580fbcc;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/client-logo11.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/client-logo11.svg	(from https://wpriverthemes.com/HTML/synck/partner.html)
16:36:48	1211/1211	---M-Z	200	added ('OK')	image/svg+xml	etag:%224bb-6558a842-746e4a4eeb57e377;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/client-logo12.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/client-logo12.svg	(from https://wpriverthemes.com/HTML/synck/partner.html)
16:36:48	5892/5892	---M-Z	200	added ('OK')	image/svg+xml	etag:%221704-6558a842-e09dcb8e5c7faf6c;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/client-logo13.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/client-logo13.svg	(from https://wpriverthemes.com/HTML/synck/partner.html)
16:36:49	5303/5303	---M-Z	200	added ('OK')	image/svg+xml	etag:%2214b7-6558a842-f43b1313c23608e7;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/client-logo14.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/client-logo14.svg	(from https://wpriverthemes.com/HTML/synck/partner.html)
16:36:49	14294/14294	---M-Z	200	added ('OK')	image/svg+xml	etag:%2237d6-6558a842-323763c6247f5ea5;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/client-logo15.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/client-logo15.svg	(from https://wpriverthemes.com/HTML/synck/partner.html)
16:36:50	4561/4561	---M-Z	200	added ('OK')	image/svg+xml	etag:%2211d1-6558a842-a8fa9ae26bb867b8;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/client-logo16.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/client-logo16.svg	(from https://wpriverthemes.com/HTML/synck/partner.html)
16:36:50	68216/68216	---M--	200	added ('OK')	image/jpeg	etag:%2210a78-6558a842-6a5e3efa80c6ae1c;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/partner-trusted.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/partner-trusted.jpg	(from https://wpriverthemes.com/HTML/synck/partner.html)
16:36:51	109912/109912	---M--	200	added ('OK')	image/jpeg	etag:%221ad58-6558a842-4494f3d99abe871f;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/hero-career-about.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/hero-career-about.jpg	(from https://wpriverthemes.com/HTML/synck/career.html)
16:36:51	1941/1941	---M-Z	200	added ('OK')	image/svg+xml	etag:%22795-6558a842-daee17a83a6145d6;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/service-icon-6.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/service-icon-6.svg	(from https://wpriverthemes.com/HTML/synck/career.html)
16:36:52	1149/1149	---M-Z	200	added ('OK')	image/svg+xml	etag:%2247d-6558a842-87ad628cc3a41ac7;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/service-icon-7.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/service-icon-7.svg	(from https://wpriverthemes.com/HTML/synck/career.html)
16:36:52	674/674	---M-Z	200	added ('OK')	image/svg+xml	etag:%222a2-6558a842-56fa9b0e1427925a;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/service-icon-8.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/service-icon-8.svg	(from https://wpriverthemes.com/HTML/synck/career.html)
16:36:53	788/788	---M-Z	200	added ('OK')	image/svg+xml	etag:%22314-6558a842-94196a118c29257f;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/service-icon-9.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/service-icon-9.svg	(from https://wpriverthemes.com/HTML/synck/career.html)
16:36:53	5867/5867	---M-Z	200	added ('OK')	image/svg+xml	etag:%2216eb-6558a842-f90147dd31a07499;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/bg-shape-mentors.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/bg-shape-mentors.svg	(from https://wpriverthemes.com/HTML/synck/career.html)
16:36:54	34762/34762	---M--	200	added ('OK')	image/jpeg	etag:%2287ca-6558a842-34b627e32e5025f0;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/event-1.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/event-1.jpg	(from https://wpriverthemes.com/HTML/synck/event.html)
16:36:54	50038/50038	---M-Z	200	added ('OK')	text/html	etag:%22c376-6558a842-a74e18ccce17d809;gz%22	https://wpriverthemes.com/HTML/synck/event-single.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/event-single.html	(from https://wpriverthemes.com/HTML/synck/event.html)
16:36:54	66326/66326	---M--	200	added ('OK')	image/jpeg	etag:%2210316-6558a842-e7679b3ebff3f35f;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/event-2.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/event-2.jpg	(from https://wpriverthemes.com/HTML/synck/event.html)
16:36:55	46497/46497	---M--	200	added ('OK')	image/jpeg	etag:%22b5a1-6558a842-c0e5c377402ece5e;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/event-3.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/event-3.jpg	(from https://wpriverthemes.com/HTML/synck/event.html)
16:36:56	48864/48864	---M--	200	added ('OK')	image/jpeg	etag:%22bee0-6558a842-9888da9842d86fa9;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/event-4.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/event-4.jpg	(from https://wpriverthemes.com/HTML/synck/event.html)
16:36:57	15745/15745	---M--	200	added ('OK')	image/png	etag:%223d81-6558a842-b39f2e05f8074367;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/bg-shape-12.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/bg-shape-12.png	(from https://wpriverthemes.com/HTML/synck/event.html)
16:36:58	93415/93415	---M--	200	added ('OK')	image/jpeg	etag:%2216ce7-6558a842-74a9733abb9d283a;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/about-service-5.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/about-service-5.jpg	(from https://wpriverthemes.com/HTML/synck/event.html)
16:36:58	27216/27216	---M--	200	added ('OK')	image/jpeg	etag:%226a50-6558a842-6526452106a0f648;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/team-4.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/team-4.jpg	(from https://wpriverthemes.com/HTML/synck/team.html)
16:36:58	15103/15103	---M--	200	added ('OK')	image/jpeg	etag:%223aff-6558a842-8836a98f0558f1d5;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/team-5.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/team-5.jpg	(from https://wpriverthemes.com/HTML/synck/team.html)
16:36:58	17713/17713	---M--	200	added ('OK')	image/jpeg	etag:%224531-6558a842-4e95c64e9165d41;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/team-6.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/team-6.jpg	(from https://wpriverthemes.com/HTML/synck/team.html)
16:36:59	13978/13978	---M--	200	added ('OK')	image/jpeg	etag:%22369a-6558a842-227583c4e247afe6;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/team-7.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/team-7.jpg	(from https://wpriverthemes.com/HTML/synck/team.html)
16:36:59	15649/15649	---M--	200	added ('OK')	image/jpeg	etag:%223d21-6558a842-903e3c5e00f72e79;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/team-8.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/team-8.jpg	(from https://wpriverthemes.com/HTML/synck/team.html)
16:37:00	5345/5345	---M--	200	added ('OK')	image/jpeg	etag:%2214e1-6558a842-591419bc940519c0;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/news-4.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/news-4.jpg	(from https://wpriverthemes.com/HTML/synck/blog.html)
16:37:00	7581/7581	---M--	200	added ('OK')	image/jpeg	etag:%221d9d-6558a842-fa1261a5bdd99417;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/news-5.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/news-5.jpg	(from https://wpriverthemes.com/HTML/synck/blog.html)
16:37:00	8174/8174	---M--	200	added ('OK')	image/jpeg	etag:%221fee-6558a842-2eb592db0ba5130a;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/news-6.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/news-6.jpg	(from https://wpriverthemes.com/HTML/synck/blog.html)
16:37:01	7776/7776	---M--	200	added ('OK')	image/jpeg	etag:%221e60-6558a842-5dd02ae5700a2d37;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/news-7.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/news-7.jpg	(from https://wpriverthemes.com/HTML/synck/blog.html)
16:37:02	174357/174357	---M--	200	added ('OK')	image/jpeg	etag:%222a915-6558a842-7a6ece82f3dc8a5c;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/hero-overview-about.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/hero-overview-about.jpg	(from https://wpriverthemes.com/HTML/synck/overview.html)
16:37:03	82434/82434	---M--	200	added ('OK')	image/jpeg	etag:%2214202-6558a842-d23ca3b904e465c1;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/about-service-6.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/about-service-6.jpg	(from https://wpriverthemes.com/HTML/synck/overview.html)
16:37:03	18190/18190	---M--	200	added ('OK')	image/jpeg	etag:%22470e-6558a842-92853a6d41b23155;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studio-1.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studio-1.jpg	(from https://wpriverthemes.com/HTML/synck/overview.html)
16:37:03	13733/13733	---M--	200	added ('OK')	image/jpeg	etag:%2235a5-6558a842-70710e5f4366384;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studio-2.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studio-2.jpg	(from https://wpriverthemes.com/HTML/synck/overview.html)
16:37:04	616/616	---M-Z	200	added ('OK')	image/svg+xml	etag:%22268-6558a842-6e8163c993083f21;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/question-icon.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/question-icon.svg	(from https://wpriverthemes.com/HTML/synck/pricing.html)
16:37:05	58760/58760	---M--	200	added ('OK')	image/jpeg	etag:%22e588-6558a842-55ce7a7a71fc81ee;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studie-1.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studie-1.jpg	(from https://wpriverthemes.com/HTML/synck/case-studie.html)
16:37:05	42769/42769	---M--	200	added ('OK')	image/jpeg	etag:%22a711-6558a842-e5c9d6dd47da5b8d;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studie-2.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studie-2.jpg	(from https://wpriverthemes.com/HTML/synck/case-studie.html)
16:37:06	37015/37015	---M--	200	added ('OK')	image/jpeg	etag:%229097-6558a842-d39390ae2f9f091e;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studie-3.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studie-3.jpg	(from https://wpriverthemes.com/HTML/synck/case-studie.html)
16:37:06	31439/31439	---M--	200	added ('OK')	image/jpeg	etag:%227acf-6558a842-8f9314ea8f293e21;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studie-4.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studie-4.jpg	(from https://wpriverthemes.com/HTML/synck/case-studie.html)
16:37:06	44591/44591	---M--	200	added ('OK')	image/jpeg	etag:%22ae2f-6558a842-ef8ab55104e1ec8a;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studie-5.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studie-5.jpg	(from https://wpriverthemes.com/HTML/synck/case-studie.html)
16:37:07	34687/34687	---M--	200	added ('OK')	image/jpeg	etag:%22877f-6558a842-599eed912afb74db;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studie-6.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studie-6.jpg	(from https://wpriverthemes.com/HTML/synck/case-studie.html)
16:37:07	17722/17722	---M--	200	added ('OK')	image/jpeg	etag:%22453a-6558a842-1d092e5049433291;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studie-7.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studie-7.jpg	(from https://wpriverthemes.com/HTML/synck/case-studie.html)
16:37:07	102433/102433	---M--	200	added ('OK')	image/jpeg	etag:%2219021-6558a842-58131c8c54f445f3;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/new-release-hero-img.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/new-release-hero-img.jpg	(from https://wpriverthemes.com/HTML/synck/new-release.html)
16:37:08	41467/41467	---M--	200	added ('OK')	image/jpeg	etag:%22a1fb-6558a842-ff22ce8b19a9c4cf;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/new-release-1.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/new-release-1.jpg	(from https://wpriverthemes.com/HTML/synck/new-release.html)
16:37:08	19894/19894	---M--	200	added ('OK')	image/jpeg	etag:%224db6-6558a842-2163ff648c7656f4;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/new-release-2.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/new-release-2.jpg	(from https://wpriverthemes.com/HTML/synck/new-release.html)
16:37:09	39926/39926	---M--	200	added ('OK')	image/jpeg	etag:%229bf6-6558a842-610fbd124c4e4618;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/new-release-3.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/new-release-3.jpg	(from https://wpriverthemes.com/HTML/synck/new-release.html)
16:37:10	196648/196648	---M--	200	added ('OK')	image/png	etag:%2230028-6558a842-de101d3630c6a93f;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/about-service-2.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/about-service-2.png	(from https://wpriverthemes.com/HTML/synck/solution.html)
16:37:10	40601/40601	---M--	200	added ('OK')	image/jpeg	etag:%229e99-6558a842-b1d3c3f1ee267960;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studie-details.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studie-details.jpg	(from https://wpriverthemes.com/HTML/synck/case-studie-single.html)
16:37:11	36976/36976	---M--	200	added ('OK')	image/jpeg	etag:%229070-6558a842-e65b193a60ee691a;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studie-details-2.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studie-details-2.jpg	(from https://wpriverthemes.com/HTML/synck/case-studie-single.html)
16:37:12	113608/113608	---M--	200	added ('OK')	image/jpeg	etag:%221bbc8-6558a842-44293a91f995f2fd;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studie-details-3.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studie-details-3.jpg	(from https://wpriverthemes.com/HTML/synck/case-studie-single.html)
16:37:12	17719/17719	---M--	200	added ('OK')	image/jpeg	etag:%224537-6558a842-d93507cf58103924;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/project-3.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/project-3.jpg	(from https://wpriverthemes.com/HTML/synck/portfolio.html)
16:37:13	11488/11488	---M--	200	added ('OK')	image/png	etag:%222ce0-6558a842-ff25a1ab51621321;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/project-5.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/project-5.png	(from https://wpriverthemes.com/HTML/synck/portfolio.html)
16:37:13	41689/41689	---M--	200	added ('OK')	image/png	etag:%22a2d9-6558a842-8fe8cf0c42c3d2f9;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/project-6.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/project-6.png	(from https://wpriverthemes.com/HTML/synck/portfolio.html)
16:37:14	3920/3920	---M--	200	added ('OK')	image/png	etag:%22f50-6558a842-5ce5bd1d50969fdc;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/project-7.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/project-7.png	(from https://wpriverthemes.com/HTML/synck/portfolio.html)
16:37:14	6061/6061	---M-Z	200	added ('OK')	image/svg+xml	etag:%2217ad-6558a842-82bdb76581dd9912;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/bg-shape-2-2.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/bg-shape-2-2.svg	(from https://wpriverthemes.com/HTML/synck/portfolio.html)
16:37:14	27741/27741	---M--	200	added ('OK')	image/png	etag:%226c5d-6558a842-9378137ae1eb69e3;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/project-8.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/project-8.png	(from https://wpriverthemes.com/HTML/synck/portfolio.html)
16:37:15	18669/18669	---M--	200	added ('OK')	image/png	etag:%2248ed-6558a842-f50b586c401fea8e;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/project-9.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/project-9.png	(from https://wpriverthemes.com/HTML/synck/portfolio.html)
16:37:15	56350/56350	---M--	200	added ('OK')	image/png	etag:%22dc1e-6558a842-4cddc3f462226516;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/project-10.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/project-10.png	(from https://wpriverthemes.com/HTML/synck/portfolio.html)
16:37:16	38643/38643	---M--	200	added ('OK')	image/png	etag:%2296f3-6558a842-23365d647b281079;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/project-11.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/project-11.png	(from https://wpriverthemes.com/HTML/synck/portfolio.html)
16:37:16	13459/13459	---M--	200	added ('OK')	image/png	etag:%223493-6558a842-bdf4e39fe522468f;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/project-12.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/project-12.png	(from https://wpriverthemes.com/HTML/synck/portfolio.html)
16:37:17	41171/41171	---M--	200	added ('OK')	image/jpeg	etag:%22a0d3-6558a842-94bb8cc7e2b7ec9a;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/portfolio-details.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/portfolio-details.jpg	(from https://wpriverthemes.com/HTML/synck/portfolio-details.html)
16:37:18	16552/16552	---M--	200	added ('OK')	image/jpeg	etag:%2240a8-6558a842-65704f254594d640;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/portfolio-details-2.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/portfolio-details-2.jpg	(from https://wpriverthemes.com/HTML/synck/portfolio-details.html)
16:37:18	19421/19421	---M--	200	added ('OK')	image/jpeg	etag:%224bdd-6558a842-9c6f291a9ae3cf3c;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/portfolio-details-3.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/portfolio-details-3.jpg	(from https://wpriverthemes.com/HTML/synck/portfolio-details.html)
16:37:19	73539/73539	---M--	200	added ('OK')	image/jpeg	etag:%2211f43-6558a842-6762b68d7b33dee;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/hero-service-about.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/hero-service-about.jpg	(from https://wpriverthemes.com/HTML/synck/service.html)
16:37:20	149024/149024	---M--	200	added ('OK')	image/jpeg	etag:%2224620-6558a842-1b00957c7ab604b1;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/how-we-do-single.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/how-we-do-single.jpg	(from https://wpriverthemes.com/HTML/synck/how-we-do-single.html)
16:37:20	109987/109987	---M--	200	added ('OK')	image/jpeg	etag:%221ada3-6558a842-42dbc7789da9034f;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/how-we-do-single-2.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/how-we-do-single-2.jpg	(from https://wpriverthemes.com/HTML/synck/how-we-do-single.html)
16:37:22	51118/51118	---M--	200	added ('OK')	image/jpeg	etag:%22c7ae-6558a842-b40d73c11c6aab0a;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/service-details-2.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/service-details-2.jpg	(from https://wpriverthemes.com/HTML/synck/service-details.html)
16:37:22	33293/33293	---M--	200	added ('OK')	image/jpeg	etag:%22820d-6558a842-497176f7be8741c0;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/service-details-3.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/service-details-3.jpg	(from https://wpriverthemes.com/HTML/synck/service-details.html)
16:37:22	133493/133493	---M--	200	added ('OK')	image/jpeg	etag:%2220975-6558a842-34764a05c58163bc;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/service-details.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/service-details.jpg	(from https://wpriverthemes.com/HTML/synck/service-details.html)
16:37:22	71397/71397	---M--	200	added ('OK')	image/jpeg	etag:%22116e5-6558a842-3b2f13f297418b45;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/about-service-7.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/about-service-7.jpg	(from https://wpriverthemes.com/HTML/synck/service-details.html)
16:37:23	79796/79796	---M--	200	added ('OK')	image/jpeg	etag:%22137b4-6558a842-529c2a9f59b03981;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/our-field-details.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/our-field-details.jpg	(from https://wpriverthemes.com/HTML/synck/our-field-details.html)
16:37:23	42084/42084	---M--	200	added ('OK')	image/jpeg	etag:%22a464-6558a842-8d03bf3cc7edffa9;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/our-field-2.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/our-field-2.jpg	(from https://wpriverthemes.com/HTML/synck/our-field-details.html)
16:37:24	65065/65065	---M--	200	added ('OK')	image/jpeg	etag:%22fe29-6558a842-ebc774e4e032ad78;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/our-field-3.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/our-field-3.jpg	(from https://wpriverthemes.com/HTML/synck/our-field-details.html)
16:37:24	6135/6135	---M-Z	200	added ('OK')	image/svg+xml	etag:%2217f7-6558a842-a6585ca451275592;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/bg-shape-cta.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/bg-shape-cta.svg	(from https://wpriverthemes.com/HTML/synck/our-field-details.html)
16:37:25	82413/82413	---M--	200	added ('OK')	image/jpeg	etag:%22141ed-6558a842-fe36c6c11cb11ab5;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/blog-details.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/blog-details.jpg	(from https://wpriverthemes.com/HTML/synck/blog-details.html)
16:37:27	197849/197849	---M--	200	added ('OK')	image/jpeg	etag:%22304d9-6558a842-25e46d705a42faa6;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/blog-details-2.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/blog-details-2.jpg	(from https://wpriverthemes.com/HTML/synck/blog-details.html)
16:37:28	41185/41185	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Mar%202024%2011:07:27%20GMT	https://wpriverthemes.com/HTML/synck/Version/	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/Version/index.html	(from https://wpriverthemes.com/HTML/synck/assets/js/swiper-bundle.min.js)
16:37:29	41185/41185	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Mar%202024%2011:07:28%20GMT	https://wpriverthemes.com/HTML/synck/e	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/e.103.delayed	(from https://wpriverthemes.com/HTML/synck/assets/js/swiper-bundle.min.js)
16:37:29	41185/41185	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Mar%202024%2011:07:28%20GMT	https://wpriverthemes.com/HTML/synck/t.params.url	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/t.params.url	(from https://wpriverthemes.com/HTML/synck/assets/js/swiper-bundle.min.js)
16:37:30	59/59	---M-Z	403	error ('Forbidden')	text/html	date:Tue,%2012%20Mar%202024%2011:07:29%20GMT	https://wpriverthemes.com/HTML/synck/assets/mail/subscribe.php	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/mail/subscribe.php	(from https://wpriverthemes.com/HTML/synck/assets/js/subscribe-form.js)
